"","Alt MAC","B cell","Cancer","Cl MAC","Cl Mo","DCs cell","Endothelial cell","Int Mo","Mast cell","Neutrophils","NK cell","Non-Cl Mo","Tc","Th","T other","Treg"
"D194",130.608696345748,1190.4334613498,493.521409856071,459.622969583129,248.256224351842,13.9581812888586,386.841024291224,22.9312978316962,45.8625956633925,373.879855951569,14.9551942380628,17.9462330856753,797.610359363347,877.371395299682,91.725191326785,159.522071872669
"D195",63.8753153843697,5.98831081728466,2137.82696177062,139.727252403309,19.9610360576155,1.99610360576155,162.682443869567,0.998051802880777,14.9707770432117,45.9103829325157,1.99610360576155,34.9318131008272,93.816869470793,123.758423557216,13.9727252403309,19.9610360576155
"D196",72.8577816102967,552.92069879595,2254.59902270767,311.392162498802,17.964932451854,0,150.705822234997,9.98051802880777,3.99220721152311,12.9746734374501,1.99610360576155,8.98246622592699,269.47398677781,343.329820190987,18.9629842547348,33.9337612979464
"D197",3.98805179681674,1.99402589840837,2503.49951545171,645.067378135107,0,0,60.8177899014552,0.997012949204184,2.99103884761255,51.8446733586176,0.997012949204184,2.99103884761255,1.99402589840837,6.97909064442929,2.99103884761255,0.997012949204184
"D198",23.1388329979879,68.41046277666,1943.66197183099,392.354124748491,21.1267605633803,5.03018108651911,244.466800804829,3.01810865191147,25.1509054325956,70.4225352112676,7.04225352112676,164.989939637827,494.969818913481,770.623742454728,108.651911468813,98.5915492957747
"D199",95.7132431236017,378.86492069759,2879.37339730168,301.097910659664,47.8566215618008,0.997012949204184,411.766348021328,5.98207769522511,15.9522071872669,32.9014273237381,5.98207769522511,24.9253237301046,469.593099075171,416.751412767349,22.9312978316962,79.7610359363347
"D200",81.8402478362237,10.9785698316885,1587.90041838332,1226.60566574047,7.98441442304621,0,273.466193989333,0.998051802880777,3.99220721152311,25.9493468749002,1.99610360576155,40.9201239181118,155.696081249401,248.514898917313,15.9688288460924,3.99220721152311
"D201",55.8327251554343,8.97311654283766,2088.74212858277,158.525058923465,3.98805179681674,0,196.411550993224,0.997012949204184,0,4.98506474602092,12.9611683396544,10.967142441246,44.8655827141883,95.7132431236017,22.9312978316962,1.99402589840837
"D202",110.783750119766,421.177860815688,3192.7677174156,264.483727763406,57.8870045670851,1.99610360576155,482.059020791415,77.8480406247006,20.9590878604963,23.9532432691386,24.9512950720194,163.680495672447,226.557759253936,1126.8004854524,34.9318131008272,162.682443869567
"D203",55.8327251554343,68.7938934950887,1757.73382944698,184.447395602774,62.8118157998636,0.997012949204184,274.178561031151,6.97909064442929,4.98506474602092,47.8566215618008,20.9372719332879,7.97610359363347,239.283107809004,162.513110720282,47.8566215618008,39.8805179681674
"D204",27.1629778672032,33.1991951710262,3336.01609657948,430.583501006036,9.05432595573441,0,282.696177062374,0,53.3199195171026,50.3018108651912,3.01810865191147,3.01810865191147,310.865191146881,379.275653923541,30.1810865191147,57.3440643863179
"D205",54.8357122062301,2.99103884761255,1347.96150732406,415.754399818145,0.997012949204184,0,135.593761091769,0.997012949204184,2.99103884761255,13.9581812888586,8.97311654283766,2.99103884761255,35.8924661713506,64.805841698272,7.97610359363347,23.9283107809004
"D206",180.459343805957,69.7909064442929,1004.98905279782,194.417525094816,444.667775345066,0,381.855959545203,113.659476209277,21.9342848824921,75.772984139518,28.9133755269213,53.838699257026,505.485565246521,273.181548081947,27.9163625777172,71.7849323427013
"D207",156.694133052282,236.538277282744,1558.95691609977,188.631790744467,178.651272715659,8.98246622592699,463.09603653668,40.9201239181118,30.9396058893041,77.8480406247006,4.99025901440388,22.9551914662579,442.136948676184,788.460924275814,53.8947973555619,53.8947973555619
"D208",21.9342848824921,79.7610359363347,1083.75307578495,478.566215618008,117.647528006094,0.997012949204184,109.67142441246,3.98805179681674,28.9133755269213,152.54298122824,5.98207769522511,6.97909064442929,176.471292009141,348.954532221464,73.7789582411096,71.7849323427013
"D209",51.8986937498004,2.99415540864233,1999.0977611702,568.889527642043,108.787646514005,0,319.376576921849,14.9707770432117,18.9629842547348,270.47203858069,0,27.9454504806617,12.9746734374501,223.563603845294,89.8246622592699,20.9590878604963
"D210",125.623631599727,509.473617043338,1370.89280515575,660.02257237317,61.8148028506594,9.97012949204184,215.354797028104,3.98805179681674,15.9522071872669,5.98207769522511,13.9581812888586,14.9551942380628,664.010624169987,1019.94424703588,33.8984402729423,189.432460348795
"D211",42.9162275238734,237.536329085625,1504.06406694133,285.442815623902,11.9766216345693,4.99025901440388,346.32397559963,0.998051802880777,75.851937018939,18.9629842547348,2.99415540864233,19.9610360576155,188.631790744467,312.390214301683,44.912331129635,24.9512950720194
"D212",203.390641637654,89.7311654283766,2009.97810559564,471.587124973579,122.632592752115,1.99402589840837,171.48622726312,27.9163625777172,0,110.668437361664,12.9611683396544,7.97610359363347,170.489214313916,494.518422805275,40.8775309173716,66.7998675966803
"D213",3.99220721152311,3.99220721152311,4717.79087221743,74.8538852160583,0.998051802880777,0,67.8675225958928,0,2.99415540864233,1.99610360576155,0.998051802880777,5.98831081728466,34.9318131008272,20.9590878604963,3.99220721152311,1.99610360576155
"D214",291.127781167622,4.98506474602092,914.260874420237,310.071027202501,125.623631599727,0.997012949204184,55.8327251554343,17.9462330856753,24.9253237301046,76.7699970887222,7.97610359363347,14.9551942380628,250.25025025025,547.360109113097,33.8984402729423,43.8685697649841
"D215",35.9655450078824,43.9578883429674,2519.58623638554,406.610467172449,15.98468667017,0.999042916885624,279.732016727975,3.99617166754249,40.9607595923106,23.977030005255,0.999042916885624,33.9674591741112,314.698518818971,393.622909252936,91.9119483534774,35.9655450078824
"D216",6.93052838348396,0,3412.79019112417,128.709812836131,31.6824154673552,0,299.002795973165,14.8511322503228,3.9603019334194,13.8610567669679,1.9801509667097,41.5831703009037,22.7717361171616,22.7717361171616,11.8809058002582,2.97022645006455
"D217",113.659476209277,129.611683396544,2002.002002002,394.817127884857,103.689346717235,0.997012949204184,404.787257376899,11.9641553904502,2.99103884761255,180.459343805957,13.9581812888586,7.97610359363347,319.044143745339,229.312978316962,32.9014273237381,50.8476604094134
"D218",3.01810865191147,6.03621730382294,1942.65593561368,548.289738430583,34.20523138833,1.00603621730382,383.299798792757,18.1086519114688,3.01810865191147,8.04828973843058,1.00603621730382,183.098591549296,319.919517102616,234.406438631791,75.4527162977867,13.0784708249497
"D219",166.501162517099,154.537007126649,1101.69930887062,294.118820015234,195.41453804402,2.99103884761255,455.634917786312,19.9402589840837,15.9522071872669,125.623631599727,14.9551942380628,33.8984402729423,302.094923608868,661.019585322374,54.8357122062301,44.8655827141883
"D220",40.2414486921529,0,2209.2555331992,615.69416498994,65.3923541247485,0,121.730382293763,21.1267605633803,0,39.2354124748491,8.04828973843058,150.905432595573,99.5975855130785,108.651911468813,34.20523138833,21.1267605633803
"D221",149.707770432117,1091.86867235157,923.197917664718,333.349302162179,186.635687138705,6.98636262016544,218.57334483089,44.912331129635,13.9727252403309,57.8870045670851,12.9746734374501,41.9181757209926,538.947973555619,565.8953722334,42.9162275238734,105.793491105362
"D222",27.9163625777172,3.98805179681674,462.614008430741,563.312316300364,121.63557980291,0,30.9074014253297,4.98506474602092,1.99402589840837,2703.89911824175,0.997012949204184,4.98506474602092,41.8745438665757,63.8088287490678,26.919349628513,5.98207769522511
"D223",74.7759711903138,46.8596086125967,3862.42816521701,253.241289097863,22.9312978316962,0,195.41453804402,2.99103884761255,0.997012949204184,22.9312978316962,14.9551942380628,1.99402589840837,180.459343805957,252.244276148659,24.9253237301046,40.8775309173716
