"","Alt MAC","B cell","Cancer","Cl MAC","Cl Mo","DCs cell","Endothelial cell","Int Mo","Mast cell","Neutrophils","NK cell","Non-Cl Mo","Tc","Th","T other","Treg"
"D089",0.00309684684684685,0.000563063063063063,0.823761261261261,0.0878378378378378,0.0104166666666667,0,0.0244932432432432,0.000563063063063063,0.000281531531531532,0.00112612612612613,0.00140765765765766,0.000281531531531532,0.0149211711711712,0.0267454954954955,0.00337837837837838,0.00112612612612613
"D090",0.00138953219082909,0.00509495136637332,0.857341361741547,0.0727188513200556,0.000463177396943029,0,0.00833719314497453,0,0,0.00694766095414544,0.00277906438165818,0.00509495136637332,0.00926354793886058,0.0189902732746642,0.0115794349235757,0
"D091",0.0226136116547075,0.195912154816264,0.356816699282453,0.0452272233094151,0.00217438573602957,0.000652315720808871,0.0415307675581648,0,0.00108719286801479,0.0417482061317678,0.000217438573602957,0.0030441400304414,0.0848010437051533,0.176994998912807,0.0176125244618395,0.00956729723853011
"D092",0.0401785714285714,0.000343406593406593,0.455357142857143,0.0697115384615385,0.0137362637362637,0,0.0453296703296703,0.00583791208791209,0.000686813186813187,0.244162087912088,0.000686813186813187,0.00446428571428571,0.0597527472527473,0.0446428571428571,0.00412087912087912,0.010989010989011
"D093",0.00716379029632042,0.00130250732660371,0.761966786063172,0.0488440247476392,0.0237707587105177,0,0.0875936177140996,0.00423314881146206,0.000325626831650928,0.0110713122761316,0,0.00748941712797134,0.0185607294041029,0.0188863562357538,0.0081406707912732,0.000651253663301856
"D094",0.0229451060121987,0.0113273308161487,0.619227417949463,0.0644786523380773,0.0177171071739762,0.000580888759802498,0.0868428695904734,0.00319488817891374,0.001161777519605,0.0403717688062736,0.00261399941911124,0.00290444379901249,0.0249782166715074,0.0731919837351147,0.00871333139703747,0.0197502178332849
"D095",0.017349260523322,0.00796359499431172,0.356370875995449,0.154721274175199,0.0765073947667804,0.000568828213879408,0.0656996587030717,0.0395335608646189,0.00369738339021615,0.106370875995449,0,0.0366894197952218,0.0446530147895336,0.0656996587030717,0.0224687144482366,0.00170648464163823
"D096",0.0128143133462282,0.00145067698259188,0.463007736943907,0.137814313346228,0.0118471953578337,0,0.019825918762089,0.00411025145067698,0,0.314555125725339,0,0.0062862669245648,0.0111218568665377,0.0111218568665377,0.00265957446808511,0.00338491295938104
"D097",0.0352504638218924,0.00950834879406308,0.574907235621521,0.0711966604823748,0.0125231910946197,0.00185528756957328,0.0644712430426716,0.00858070500927644,0.0169294990723562,0.0104359925788497,0.000463821892393321,0.014378478664193,0.1319573283859,0.0303803339517625,0.00626159554730983,0.010899814471243
"D098",0.0245332175423361,0.120712114633087,0.232957012592271,0.0827181936604429,0.0553625705601389,0.00347372991749891,0.129179331306991,0.0106382978723404,0.0165002171081198,0.056665219279201,0.0036908380373426,0.0102040816326531,0.0638297872340425,0.172818063395571,0.00825010855405992,0.0084672166739036
"D099",0.00628385698808234,0.000216684723726977,0.751679306608884,0.0680390032502709,0.0125677139761647,0.000216684723726977,0.0546045503791983,0.00151679306608884,0.000433369447453954,0.00151679306608884,0.00173347778981582,0.0019501625135428,0.038136511375948,0.0426868905742145,0.0184182015167931,0
"D100",0.0129310344827586,0.0014367816091954,0.477969348659004,0.191570881226054,0.120210727969349,0.000478927203065134,0.0450191570881226,0.00191570881226054,0.00862068965517241,0.0114942528735632,0,0.000478927203065134,0.0292145593869732,0.0689655172413793,0.0153256704980843,0.014367816091954
"D101",0.00185528756957328,0.000618429189857761,0.815398886827458,0.0355596784168213,0,0,0.0386518243661101,0,0.00123685837971552,0.0148423005565863,0,0.00371057513914657,0.0139146567717996,0.0516388373531231,0.0225726654298083,0
"D102",0.0202601300650325,0,0.744622311155578,0.0215107553776888,0.00675337668834417,0,0.0805402701350675,0.00625312656328164,0.00200100050025012,0.0190095047523762,0.00125062531265633,0.0252626313156578,0.0220110055027514,0.0345172586293147,0.00850425212606303,0.00750375187593797
"D103",0.0406460296096904,0.00646029609690444,0.497442799461642,0.225841184387618,0.00349932705248991,0,0.0629878869448183,0.000807537012113055,0.00053835800807537,0.0646029609690444,0.0199192462987887,0.0053835800807537,0.0339165545087483,0.023956931359354,0.0126514131897712,0.00134589502018843
"D104",0.0723153320918684,0.0114835505896958,0.562073246430788,0.090316573556797,0.0310366232153942,0.000931098696461825,0.0490378646803228,0.00186219739292365,0.0152079453755431,0.00806952203600248,0.000931098696461825,0.00155183116076971,0.0282433271260087,0.114214773432651,0.0111731843575419,0.00155183116076971
"D105",0.0539338337503475,0.00500417014178482,0.453989435640812,0.0936891854323047,0.0692243536280234,0,0.0319710870169586,0.0122324159021407,0.00500417014178482,0.00611620795107034,0.00305810397553517,0.0130664442591048,0.136780650542118,0.0886850152905199,0.00889630247428413,0.018348623853211
"D106",0.00233553912028026,0.137212923316466,0.317438692098093,0.126508369015181,0.00720124562086415,0.000194628260023355,0.112300506033476,0,0.0105099260412612,0.00973141300116777,0.000778513040093422,0.00428182172051382,0.0593616193071234,0.181977423121837,0.0124562086414947,0.0177111716621253
"D107",0.128804587560653,0.0286722540802823,0.106307895897662,0.108513453903838,0.0891045434494927,0.00794000882223202,0.147331274812528,0.000882223202470225,0.0286722540802823,0.0110277900308778,0.00882223202470225,0.00264666960741068,0.199823555359506,0.116012351124835,0.0101455668284076,0.00529333921482135
"D108",0.0225020091079561,0.0388427538173051,0.575676399678543,0.0833110099115992,0.011251004553978,0.00428609697294401,0.0318778462362711,0.001607286364854,0.013661934101259,0.015804982587731,0.000803643182427002,0.00642914545941602,0.0819716046075542,0.0934904902223413,0.00776855076346102,0.01071524243236
"D109",0.0135402906208719,0.0739762219286658,0.680317040951123,0.0769484808454425,0.00528401585204756,0,0.0300528401585205,0.000990752972258917,0.00198150594451783,0.0317040951122853,0.000990752972258917,0.00858652575957728,0.0155217965653897,0.0482166446499339,0.00792602377807133,0.00396301188903567
"D110",0.048032228075612,0.0114657576696622,0.318872017353579,0.154942671211652,0.0554694762937713,0,0.0585683297180043,0.0210722032847846,0.000619770684846607,0.0303687635574837,0.000309885342423303,0.0300588782150604,0.0904865199876046,0.121475054229935,0.0158041524635885,0.0424542919119926
"D111",0.0082972582972583,0.000360750360750361,0.482683982683983,0.224025974025974,0.0194805194805195,0.000721500721500722,0.0999278499278499,0.000721500721500722,0.0209235209235209,0.0173160173160173,0,0.0140692640692641,0.0364357864357864,0.0476190476190476,0.0119047619047619,0.0155122655122655
"D112",0.0534229046705054,0.0121561100447857,0.627319257837492,0.0559820857325656,0.00895713371721049,0,0.0310300703774792,0.00287907869481766,0.00159948816378759,0.0124760076775432,0.000639795265515035,0.0169545745361484,0.0249520153550864,0.104606525911708,0.0470249520153551,0
"D113",0.00631681243926142,0.0140913508260447,0.607628765792031,0.126336248785228,0.00242954324586978,0,0.0391156462585034,0.000242954324586978,0.00728862973760933,0.0199222546161322,0.000971817298347911,0.0199222546161322,0.0313411078717201,0.111030126336249,0.010689990281827,0.00267249757045675
"D114",0.0269350722994046,0.00935639353558265,0.48568188261979,0.0694641338247803,0.0206974766090162,0.000283527076835838,0.106322653813439,0.0022682166146867,0.0127587184576127,0.0133257726112844,0.00255174369152254,0.00652112276722427,0.0915792458179756,0.127870711652963,0.0136092996881202,0.0107740289197618
"D115",0.00831985209151837,0.00647099607118096,0.648717356135891,0.0730298128033279,0.00508435405592789,0.000924428010168708,0.0751097758262075,0.00531546105847007,0.00184885602033742,0.0108620291194823,0.00369771204067483,0.0191818812110007,0.0494568985440259,0.0709498497804484,0.00970649410677143,0.0113242431245667
"D116",0.00452261306532663,0.0550251256281407,0.558793969849246,0.0884422110552764,0.00678391959798995,0,0.028391959798995,0.00125628140703518,0.00678391959798995,0.0314070351758794,0.00477386934673367,0.00979899497487437,0.0477386934673367,0.148743718592965,0.00351758793969849,0.00402010050251256
"D117",0.00324017820980154,0.0101255569056298,0.451599837991089,0.164034021871203,0.0700688537869583,0,0.0927501012555691,0.000810044552450385,0.00121506682867558,0.0579181855002025,0.00445524503847712,0.00121506682867558,0.0279465370595383,0.0769542324827866,0.0368570271364925,0.000810044552450385
"D118",0.0105992662046474,0.00285364859355891,0.708927843456991,0.0909090909090909,0.0317977986139421,0.00122299225438239,0.0248675091724419,0.00366897676314717,0.0154912352221769,0.00570729718711782,0,0.0040766408479413,0.0191602119853241,0.0599266204647371,0.0195678760701182,0.00122299225438239
"D119",0.0487612018977333,0.0893516078017923,0.355297838692673,0.105166051660517,0.00843437005798629,0,0.0935687928307855,0.00158144438587243,0.00527148128624143,0.00448075909330522,0.0018450184501845,0.00289931470743279,0.0782814971006853,0.176331049024776,0.0129151291512915,0.0158144438587243
"D120",0.00253699788583509,0,0.669767441860465,0.19661733615222,0.0164904862579281,0,0.0625792811839323,0.000845665961945032,0,0.0109936575052854,0.00126849894291755,0.00126849894291755,0.000422832980972516,0.0190274841437632,0.0181818181818182,0
"D121",0,0.0149068322981366,0.69888198757764,0.102608695652174,0.0168944099378882,0.000496894409937888,0.0814906832298137,0.000993788819875776,0.00795031055900621,0.00571428571428571,0,0.0022360248447205,0.0315527950310559,0.0278260869565217,0.00819875776397515,0.000248447204968944
"D122",0.0410677618069815,0.0845995893223819,0.516632443531827,0.0537987679671458,0.011088295687885,0.00164271047227926,0.068993839835729,0.000410677618069815,0.000410677618069815,0.0135523613963039,0.0082135523613963,0.00082135523613963,0.0455852156057495,0.137166324435318,0.00739219712525667,0.00862422997946612
"D123",0.00584795321637427,0.0129058277878605,0.476709013914096,0.100423472474289,0.029643073200242,0,0.141359144988909,0.00322645694696511,0.00584795321637427,0.00725952813067151,0,0.00544464609800363,0.102843315184513,0.0548497680984069,0.0429522081064731,0.0106876386368219
"D124",0.00353164900842162,0.00162999185004075,0.577560445531106,0.143167617495246,0.000271665308340125,0,0.0554197229013855,0,0,0.00787829394186362,0.000814995925020375,0.00733496332518337,0.04346644933442,0.00787829394186362,0.149959250203749,0.0010866612333605
"D125",0.00359066427289048,0.014721723518851,0.620825852782765,0.139317773788151,0.00897666068222621,0.00754039497307002,0.0599640933572711,0.00251346499102334,0.0104129263913824,0.00718132854578097,0,0.00215439856373429,0.0269299820466786,0.073967684021544,0.00825852782764811,0.0136445242369838
"D126",0.0111279716742539,0,0.87556904400607,0.0288315629742033,0.00910470409711684,0,0.0308548305513404,0.00151745068285281,0.000505816894284269,0.0136570561456753,0,0.000505816894284269,0.0106221547799697,0.0111279716742539,0.00303490136570561,0.00354071825998988
"D127",0.0149812734082397,0.000535045478865704,0.681380417335473,0.107276618512574,0.0168539325842697,0,0.0770465489566613,0.00347779561262707,0,0.0310326377742108,0.000802568218298555,0.0107009095773141,0.0246120920278224,0.016318887105404,0.007223113964687,0.0077581594435527
"D128",0.0259291270527226,0.010371650821089,0.148660328435609,0.199654278305964,0.0108038029386344,0.000864304235090752,0.0721694036300778,0.00129645635263613,0.00691443388072602,0.0363007778738116,0.0129645635263613,0.00821089023336214,0.239844425237684,0.170267934312878,0.0319792566983578,0.0237683664649957
"D129",0.00115785411038209,0.00887688151292937,0.539560015438055,0.194133539174064,0.00347356233114628,0.00270165959089155,0.0737167116943265,0.000385951370127364,0.0204554226167503,0.0192975685063682,0.000385951370127364,0.00849093014280201,0.0505596294866847,0.0312620609803165,0.0266306445387881,0.0189116171362408
"D130",0.0289855072463768,0.00910973084886128,0.488198757763975,0.0977225672877847,0.0140786749482402,0,0.0861283643892339,0,0.0140786749482402,0.0128364389233954,0.00041407867494824,0.00496894409937888,0.0633540372670807,0.156107660455487,0.0169772256728778,0.00703933747412008
"D131",0.11211943793911,0.0532786885245902,0.207845433255269,0.0444964871194379,0.047423887587822,0.00556206088992974,0.0954332552693208,0.031615925058548,0.00409836065573771,0.0734777517564403,0.00439110070257611,0.0231264637002342,0.0436182669789227,0.210772833723653,0.0131733021077283,0.0295667447306792
"D132",0.165835641735919,0.0190212373037858,0.0714681440443213,0.101015697137581,0.0681440443213296,0.00184672206832872,0.119298245614035,0.0149584487534626,0.000184672206832872,0.153647276084949,0.00794090489381348,0.00738688827331487,0.14921514312096,0.0607571560480148,0.0299168975069252,0.0293628808864266
"D133",0.0250944414463033,0.0248246087425796,0.403399892066919,0.167835941716136,0.0393955747436589,0,0.118186724230977,0.00431732325957906,0.0161899622234215,0.0194279546681058,0.00134916351861846,0.00269832703723691,0.0742039935240151,0.0822989746357258,0.0132218024824609,0.00755531570426336
"D134",0.0689061154177433,0.00301464254952627,0.335055986218777,0.151162790697674,0.0348837209302326,0,0.150301464254953,0.000861326442721792,0.0641688199827735,0.00904392764857881,0.00387596899224806,0.00258397932816537,0.0663221360895779,0.0641688199827735,0.0228251507321275,0.0228251507321275
"D135",0.000933706816059757,0.000700280112044818,0.84453781512605,0.0368814192343604,0,0.0011671335200747,0.0564892623716153,0,0.00583566760037348,0.00420168067226891,0.0011671335200747,0.0133053221288515,0.0151727357609711,0.0123716153127918,0.00396825396825397,0.00326797385620915
"D136",0.0301507537688442,0.0189181200118238,0.488619568430387,0.0954773869346734,0.0135973987584984,0.00295595625184747,0.117942654448714,0.0056163168785102,0.00827667750517292,0.0103458468814662,0.0100502512562814,0.0218740762636713,0.0815843925509902,0.0620750812887969,0.0218740762636713,0.0106414425066509
"D137",0.0470257234726688,0.042403536977492,0.166599678456592,0.077572347266881,0.037379421221865,0.00020096463022508,0.233118971061093,0.0209003215434084,0.00361736334405145,0.0970659163987138,0.00321543408360129,0.0365755627009646,0.108922829581994,0.0906350482315113,0.0186897106109325,0.0160771704180064
"D138",0.0179746835443038,0.00405063291139241,0.674430379746835,0.0787341772151899,0.0149367088607595,0,0.0162025316455696,0.00177215189873418,0.00151898734177215,0.0908860759493671,0.00329113924050633,0.00506329113924051,0.0159493670886076,0.0617721518987342,0.0020253164556962,0.0113924050632911
"D139",0.0269767441860465,0.00744186046511628,0.42093023255814,0.214418604651163,0.026046511627907,0.000930232558139535,0.144186046511628,0.000465116279069767,0.0027906976744186,0.0758139534883721,0.00511627906976744,0.00511627906976744,0.0111627906976744,0.0237209302325581,0.0213953488372093,0.0134883720930233
"D140",0.0509931811443819,0.00355766380077083,0.600355766380077,0.0566261488289357,0.00533649570115624,0.000592943966795138,0.0913133708864512,0.000889415950192707,0.000592943966795138,0.0308330862733472,0.000592943966795138,0.0115624073525052,0.0649273643640676,0.0492143492439964,0.0305366142899496,0.00207530388378298
"D141",0.0238095238095238,0.00200501253132832,0.710526315789474,0.0395989974937343,0.00200501253132832,0,0.0987468671679198,0.00075187969924812,0.00476190476190476,0.0152882205513784,0.00025062656641604,0.0105263157894737,0.0213032581453634,0.0646616541353384,0.00401002506265664,0.00175438596491228
"D142",0.0872762932091199,0.0311350821279725,0.40181417013974,0.148320666830105,0.02181907330228,0.000735474380975729,0.0767344937484678,0.0294189752390292,0.00024515812699191,0.00539347879382202,0.00024515812699191,0.0294189752390292,0.0563863692081392,0.0578573179700907,0.00514832066683011,0.0480509928904143
"D143",0.0642668676969469,0.234074632491519,0.247455710516397,0.0241236336223144,0.028458349038824,0.00113079532604599,0.0459856765925368,0.0294006784771956,0.00433471541650961,0.0684131172257821,0.000376931775348662,0.0179042593290614,0.0748209574067094,0.130229928382963,0.0114964191481342,0.0175273275537128
"D144",0.0339748158707531,0.000237586124970302,0.66143977191732,0.0719885958660014,0.00356379187455453,0.000237586124970302,0.0605844618674269,0.00237586124970302,0.00166310287479211,0.0361130909954859,0.000237586124970302,0.0114041339985745,0.000475172249940603,0.0860061772392492,0.0287479211214065,0.000950344499881207
"D145",0.000625390869293308,0.0040650406504065,0.768918073796123,0.0844277673545966,0.0075046904315197,0,0.0656660412757974,0.000938086303939962,0.00156347717323327,0.00218886804252658,0,0.00844277673545966,0.0234521575984991,0.0265791119449656,0.0034396497811132,0.00218886804252658
"D146",0.0777289624873268,0.0297397769516729,0.0530584656978709,0.111186211557959,0.0297397769516729,0.00168976005407232,0.206488678607638,0.0175735045623521,0.0172355525515377,0.0118283203785063,0.0175735045623521,0.0594795539033457,0.178100709699223,0.103075363298412,0.0344711051030754,0.0510307536329841
"D147",0.0699400513845276,0.00199828718241507,0.669711675706537,0.0296888381387382,0.0122751926919783,0.00142734798743934,0.0445332572081073,0.000570939194975735,0,0.0222666286040537,0.000285469597487868,0.00314016557236654,0.036540108478447,0.0739366257493577,0.0248358549814445,0.00884955752212389
"D148",0.0464861908668307,0.0347279190593383,0.436970194148209,0.0628930817610063,0.0396499863275909,0.000546896363139185,0.111566858080394,0.0131255127153404,0.00820344544708778,0.0139458572600492,0.00273448181569593,0.0257041290675417,0.0432048126879956,0.13453650533224,0.0101175827180749,0.0155865463494668
"D149",0.00547195622435021,0.0485636114911081,0.538759689922481,0.106703146374829,0.0148198814409485,0,0.0250797993616051,0.0027359781121751,0,0.00136798905608755,0.000683994528043776,0.017327861377109,0.056999544003648,0.162562699498404,0.0145918832649339,0.00433196534427725
"D150",0.00216157795190489,0.00459335314779789,0.702512834369089,0.0788975952445285,0.000540394487976223,0.000270197243988111,0.0861929208322075,0,0.0240475547149419,0.004863550391786,0.00378276141583356,0.0148608484193461,0.0178330181032153,0.0543096460416104,0.00216157795190489,0.00297216968386922
"D151",0.0486682012495889,0.0121670503123972,0.468267017428477,0.15060835251562,0.00723446234791187,0,0.0131535679052943,0,0.00263071358105886,0.0749753370601776,0.000986517592897073,0.00427490956922065,0.0466951660637948,0.136139427819796,0.031239723775074,0.00295955277869122
"D152",0.00388852883992223,0.00475264635990495,0.81399870382372,0.0306761719593865,0.00151220565996976,0,0.0555195506588896,0,0.00280838193994383,0.000648088139987038,0.00237632317995247,0.0138258803197235,0.00496867573990063,0.0492546986390149,0.00453661697990927,0.0112335277597753
"D153",0.0212602949626508,0.0296877992721701,0.501244972227543,0.0838919747174871,0.00919364106493009,0.00038306837770542,0.0605248036774564,0.00019153418885271,0.021834897529209,0.00823597012066654,0,0.00210687607737981,0.0678031028538594,0.159931047692013,0.0174296111855966,0.0162804060524804
"D154",0.0299145299145299,0.00328731097961867,0.782051282051282,0.0381328073635766,0.0151216305062459,0,0.05456936226167,0.000328731097961867,0.000986193293885602,0.00788954635108481,0.00460223537146614,0.000986193293885602,0.0358316896778435,0.0220249835634451,0.00230111768573307,0.0019723865877712
"D155",0.0040659105499679,0.180398031243313,0.306441258292318,0.0579927241600685,0.0121977316499037,0,0.0791782580783223,0,0.00877380697624652,0.00342392467365718,0,0.000641985876310721,0.0969398673229189,0.21677723090092,0.0196875668735288,0.0134817034025251
"D156",0.00416233090530697,0.00104058272632674,0.521331945889698,0.0936524453694069,0.0156087408949011,0,0.164932362122789,0.00572320499479709,0.0301768990634755,0.0156087408949011,0.0119667013527575,0.0317377731529657,0.040582726326743,0.054630593132154,0.00416233090530697,0.00468262226847034
"D157",0.011144883485309,0.0349544072948328,0.412360688956434,0.209219858156028,0.0321681864235056,0,0.0450861195542047,0.00430597771023303,0.00506585612968592,0.0265957446808511,0.000759878419452888,0.00227963525835866,0.0653495440729483,0.134498480243161,0.0126646403242148,0.00354609929078014
"D158",0.00644662197008767,0.0247550283651367,0.152656008251676,0.145951521402785,0.0807117070654977,0.00128932439401753,0.0598246518824136,0.0244971634863332,0.00644662197008767,0.0128932439401753,0.00154718927282104,0.0108303249097473,0.203455389375967,0.194945848375451,0.037132542547705,0.036616812790098
"D159",0.0044340723453909,0.0133022170361727,0.705950991831972,0.0641773628938156,0.0102683780630105,0.000933488914819137,0.0485414235705951,0.00233372228704784,0.00513418903150525,0.0116686114352392,0.000466744457409568,0.0088681446907818,0.0233372228704784,0.0872812135355893,0.00490081680280047,0.00840140023337223
"D160",0.00591016548463357,0.00118203309692671,0.539479905437352,0.0643026004728132,0.00307328605200946,0,0.042080378250591,0.00425531914893617,0.00945626477541371,0.00354609929078014,0,0.0432624113475177,0.0595744680851064,0.191016548463357,0.00449172576832151,0.0283687943262411
"D161",0.0116763969974979,0.00166805671392827,0.71768140116764,0.0471226021684737,0.0162635529608007,0.000417014178482068,0.0971643035863219,0,0,0.0133444537114262,0.000834028356964137,0.00667222685571309,0.02418682235196,0.042952460383653,0.0195996663886572,0.000417014178482068
"D162",0,0,0.634476534296029,0.231949458483755,0,0,0.0383574007220217,0,0.0117328519855596,0.000902527075812274,0.00135379061371841,0.0433212996389892,0.00315884476534296,0.0234657039711191,0.00992779783393502,0.00135379061371841
"D163",0.0370009737098345,0.101914962674456,0.469652710159039,0.0405712431028887,0.0165530671859786,0.000649139889646219,0.113274910743265,0.00227198961376177,0.014930217461863,0.0191496267445635,0.00162284972411555,0.00973709834469328,0.0555014605647517,0.0986692632262253,0.00973709834469328,0.00876338851022395
"D164",0.00938086303939963,0.0075046904315197,0.380112570356473,0.195497185741088,0.0232645403377111,0.00262664165103189,0.0896810506566604,0.0048780487804878,0.0296435272045028,0.024015009380863,0.00075046904315197,0.025891181988743,0.0574108818011257,0.121200750469043,0.00675422138836773,0.0213883677298311
"D165",0.0415477323184269,0.00856327307326356,0.682841738027276,0.0691405011100539,0.00666032350142721,0.000317158261972724,0.0266412940057088,0.000317158261972724,0.0206152870282271,0.0104662226450999,0.000951474785918173,0.000317158261972724,0.0177608626704726,0.0999048525214082,0.00856327307326356,0.00539169045353631
"D166",0.0660869565217391,0.00322981366459627,0.315031055900621,0.097639751552795,0.0457142857142857,0.000248447204968944,0.0377639751552795,0.0116770186335404,0.00968944099378882,0.0198757763975155,0.00571428571428571,0.0278260869565217,0.00422360248447205,0.283229813664596,0.0705590062111801,0.00149068322981366
"D167",0.0165058405281869,0.00355510411376333,0.559421025901473,0.11858811579482,0.0149822244794312,0,0.172930421533773,0.000253936008125952,0.00355510411376333,0.015744032503809,0.00152361604875571,0.00330116810563738,0.0289487049263586,0.0335195530726257,0.0111731843575419,0.015997968511935
"D168",0.0506329113924051,0.00266489007328448,0.00999333777481679,0.139240506329114,0.190872751499001,0.000999333777481679,0.0599600266489007,0.04763491005996,0,0.00966022651565623,0.00133244503664224,0.0336442371752165,0.359760159893404,0.069620253164557,0.0239840106595603,0
"D169",0.020532319391635,0.0482889733840304,0.304182509505703,0.0741444866920152,0.0330798479087452,0,0.178707224334601,0.000380228136882129,0.0243346007604563,0.0212927756653992,0.00836501901140684,0.011787072243346,0.13384030418251,0.118250950570342,0.0197718631178707,0.00304182509505703
"D170",0.0623306233062331,0.0112272551296942,0.392953929539295,0.113433991482772,0.0681378242353852,0,0.116531165311653,0.0185830429732869,0.00503290747193186,0.0286488579171506,0.000774293457220286,0.0545876887340302,0.0778164924506388,0.0360046457607433,0.010840108401084,0.00309717382888115
"D171",0.00174621653084983,0.100989522700815,0.555878928987194,0.137369033760186,0.00261932479627474,0,0.0451105937136205,0.000291036088474971,0.0142607683352736,0.0162980209545984,0,0.00611175785797439,0.0424912689173458,0.0544237485448196,0.019499417927823,0.00291036088474971
"D172",0.00799531981279251,0.0614274570982839,0.402496099843994,0.0659126365054602,0.0230109204368175,0.00117004680187207,0.0257410296411856,0.0111154446177847,0.00741029641185647,0.00546021840873635,0.000390015600624025,0.0132605304212168,0.134165366614665,0.212363494539782,0.0280811232449298,0
"D173",0.00352017330083943,0.0138099106417547,0.617384240454915,0.124830760898998,0.00893582453290008,0.000270782561603033,0.0398050365556458,0.000541565123206066,0.00135391280801516,0.0278906038451124,0.000270782561603033,0.0143514757649607,0.0517194692661793,0.0798808556728947,0.00866504197129705,0.00676956404007582
"D174",0.00120977498185338,0.00411323493830148,0.616017420759739,0.134768932978466,0.00338736994918945,0,0.0597628841035567,0,0.029034599564481,0.009678199854827,0.000241954996370675,0.000241954996370675,0.0643600290345996,0.0643600290345996,0.0101621098475684,0.00266150496007743
"D175",0.00599945459503681,0.0016362148895555,0.755658576493046,0.0537223888737388,0.00272702481592582,0,0.0349059176438506,0.000272702481592582,0.00654485955822198,0.00654485955822198,0.000272702481592582,0.0046359421870739,0.0758112898827379,0.0332697027542951,0.00763566948459231,0.0103626943005181
"D176",0.00285306704707561,0.00237755587256301,0.453162149310509,0.299572039942939,0.0218735140275796,0,0.0699001426533524,0.00332857822158821,0.00618164526866381,0.00665715644317641,0.0019020446980504,0.0109367570137898,0.0233000475511175,0.0832144555397052,0.0147408464098906,0
"D177",0.00505305709954523,0.373757790129695,0.14855987872663,0.109651339060131,0.00656897422940879,0.00117904665656055,0.12514738083207,0.000168435236651508,0.00269496378642412,0.00741115041266633,0.000505305709954523,0.000336870473303015,0.0276233788108472,0.183425972713492,0.00606366851945427,0.00185278760316658
"D178",0.000474946568511043,0.00308715269532178,0.924246022322489,0.0144858703395868,0,0,0.0249346948468297,0.000237473284255521,0.000237473284255521,0.00237473284255521,0.000237473284255521,0.00379957254808834,0.00356209926383282,0.0170980764663975,0.00498693896936595,0.000237473284255521
"D179",0.00346220427005193,0.0188497788036161,0.480477014810541,0.106366608963262,0.0413541065589536,0,0.0301981150221196,0.0136564723985382,0.000961723408347759,0.00750144258511252,0.00192344681669552,0.0186574341219465,0.138872860165416,0.113675706866705,0.0225043277553376,0.00153875745335641
"D180",0.00628345357225972,0.00116360251338143,0.819176169420526,0.0591110076797766,0.00279264603211543,0,0.061903653711892,0,0.00116360251338143,0.00186176402141029,0.000232720502676286,0.000930882010705143,0.00791249709099372,0.0353735164067954,0.000465441005352572,0.001629043518734
"D181",0.00134288272157565,0.00380483437779767,0.407788719785139,0.183527305282005,0.110116383169203,0.000671441360787825,0.0743061772605192,0.0181289167412713,0.00044762757385855,0.0109668755595345,0,0.0532676812891674,0.0266338406445837,0.0837063563115488,0.00850492390331244,0.0167860340196956
"D182",0.0184577522559475,0.00656275635767022,0.513945857260049,0.151353568498769,0.00820344544708778,0.000410172272354389,0.0520918785890074,0.000820344544708778,0.00656275635767022,0.0131255127153404,0.00246103363412633,0.00410172272354389,0.0459392945036916,0.128383921246924,0.0135356849876948,0.0340442986054143
"D183",0.00783744557329463,0.000870827285921626,0.812772133526851,0.0377358490566038,0.00319303338171263,0,0.0635703918722787,0.002322206095791,0.00203193033381713,0.00406386066763425,0.000290275761973875,0.00522496371552975,0.0194484760522496,0.0339622641509434,0.00609579100145138,0.00058055152394775
"D184",0.0198959289868381,0.00153045607591062,0.627180899908173,0.0933578206305479,0.000306091215182124,0,0.0967248239975513,0,0.00183654729109275,0.0119375573921028,0.0107131925313743,0.00673400673400673,0.0156106519742883,0.0716253443526171,0.041934496479951,0.000612182430364249
"D185",0.000622083981337481,0.0108864696734059,0.687402799377916,0.13343701399689,0.0133748055987558,0,0.0295489891135303,0.00031104199066874,0.0133748055987558,0.0015552099533437,0.000622083981337481,0.0015552099533437,0.0335925349922239,0.0572317262830482,0.0143079315707621,0.00217729393468118
"D186",0.00285171102661597,0.221292775665399,0.268631178707224,0.10893536121673,0.0178707224334601,0,0.0315589353612167,0.0026615969581749,0.00133079847908745,0.0283269961977186,0.000760456273764259,0.00494296577946768,0.111406844106464,0.16254752851711,0.0288973384030418,0.00798479087452472
"D187",0.0132808657156911,0.00319724545007378,0.686178061977373,0.0939498278406296,0.0115592720118052,0,0.0609936055090999,0.00073782587309395,0.000491883915395967,0.0501721593703886,0.00073782587309395,0.0029513034923758,0.00836202656173143,0.0484505656665027,0.00516478111165765,0.0137727496310871
"D188",0.0593599141784373,0.0674056856785267,0.247094582513857,0.043625961022707,0.0387984981226533,0.00160915430001788,0.150187734668335,0.0295011621669945,0.0060790273556231,0.035937779367066,0.00321830860003576,0.00929733595565886,0.109243697478992,0.160021455390667,0.0151975683890578,0.0234221348113714
"D189",0.00431034482758621,0.0244252873563218,0.727216748768473,0.0601395730706076,0.0061576354679803,0.000205254515599343,0.0480295566502463,0.000821018062397373,0.0108784893267652,0.0135467980295567,0.000205254515599343,0.00389983579638752,0.027504105090312,0.0543924466338259,0.0061576354679803,0.0121100164203612
